dataset	specimen_id	region_type	crop_path	source_file	area_fraction	candidate_panel_id	class_counts_json	coverage_gain_ids_json	coverage_gain_n	covered_unit_ids_json	covered_unit_n	crop_reason	final_crop_bbox_xyxy	panel_area_fraction	panel_bbox_xyxy	panel_kind	panel_score	queue_id	queue_rank	queue_stage	reason
main500	BM001003960	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001003960/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001003960/05_final_queue/final_ocr_queue.tsv	0.09269639278557114	P0001	"{""annotation label"": 2, ""handwritten note"": 2, ""herbarium stamp"": 1, ""printed label"": 9, ""type specimen label"": 1}"	"[""Y0002"", ""Y0061"", ""Y0063"", ""Y0065"", ""Y0083"", ""Y0095"", ""Y0101"", ""Y0104"", ""Y0109"", ""Y0112"", ""Y0119"", ""Y0126"", ""Y0141"", ""Y0145"", ""Y0146""]"	15	"[""Y0002"", ""Y0061"", ""Y0063"", ""Y0065"", ""Y0083"", ""Y0095"", ""Y0101"", ""Y0104"", ""Y0109"", ""Y0112"", ""Y0119"", ""Y0126"", ""Y0141"", ""Y0145"", ""Y0146""]"	15	tight_union_of_text_children	[83, 1483, 624, 1996]	0.06567668670674683	[128, 1527, 579, 1963]	text	27.71000983223978	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=15
main500	BM001003960	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001003960/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001003960/05_final_queue/final_ocr_queue.tsv	0.046070808283233136	P0002	"{""annotation label"": 1, ""barcode label"": 2, ""catalog number"": 2, ""handwritten note"": 1, ""printed label"": 1, ""type specimen label"": 6}"	"[""Y0037"", ""Y0057"", ""Y0060"", ""Y0108"", ""Y0113"", ""Y0115"", ""Y0120"", ""Y0127"", ""Y0129"", ""Y0130"", ""Y0132"", ""Y0135"", ""Y0138""]"	13	"[""Y0037"", ""Y0057"", ""Y0060"", ""Y0108"", ""Y0113"", ""Y0115"", ""Y0120"", ""Y0127"", ""Y0129"", ""Y0130"", ""Y0132"", ""Y0135"", ""Y0138""]"	13	tight_union_of_text_children	[0, 0, 148, 932]	0.033148296593186376	[5, 15, 124, 849]	text	24.603756749615258	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=13
main500	BM001003960	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001003960/05_final_queue/crops/Q0003_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001003960/05_final_queue/final_ocr_queue.tsv	0.0025664662658650634	P0004	"{""catalog number"": 1}"	"[""Y0052""]"	1	"[""Y0052""]"	1	tight_union_of_text_children	[1298, 1086, 1411, 1154]	0.0004342017368069472	[1322, 1110, 1387, 1130]	text	2.6275615505599452	Q0003	3	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM001003960	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001003960/05_final_queue/crops/Q0004_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001003960/05_final_queue/final_ocr_queue.tsv	0.010464261857047429	P0003	"{""handwritten note"": 1}"	"[""Y0055""]"	1	"[""Y0055""]"	1	tight_union_of_text_children	[160, 7, 401, 137]	0.005285905143620574	[184, 31, 377, 113]	text	2.7197573205599452	Q0004	4	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM001022812	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001022812/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001022812/05_final_queue/final_ocr_queue.tsv	0.2469990960811202	P0001	"{""annotation label"": 2, ""catalog number"": 2, ""handwritten note"": 8, ""printed label"": 4, ""type specimen label"": 4}"	"[""Y0017"", ""Y0077"", ""Y0084"", ""Y0104"", ""Y0151"", ""Y0169"", ""Y0183"", ""Y0190"", ""Y0220"", ""Y0221"", ""Y0222"", ""Y0225"", ""Y0234"", ""Y0235"", ""Y0244"", ""Y0250"", ""Y0252"", ""Y0260"", ""Y0286"", ""Y0287""]"	20	"[""Y0017"", ""Y0077"", ""Y0084"", ""Y0104"", ""Y0151"", ""Y0169"", ""Y0183"", ""Y0190"", ""Y0220"", ""Y0221"", ""Y0222"", ""Y0225"", ""Y0234"", ""Y0235"", ""Y0244"", ""Y0250"", ""Y0252"", ""Y0260"", ""Y0286"", ""Y0287""]"	20	tight_union_of_text_children	[422, 2845, 2499, 4048]	0.19670170439717388	[607, 2953, 2458, 4028]	text	38.824976567723425	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=20
main500	BM001022812	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001022812/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001022812/05_final_queue/final_ocr_queue.tsv	0.031349990589121024	P0002	"{""annotation label"": 1, ""catalog number"": 3, ""database label"": 2, ""type specimen label"": 2}"	"[""Y0132"", ""Y0152"", ""Y0174"", ""Y0199"", ""Y0215"", ""Y0279"", ""Y0280"", ""Y0291""]"	8	"[""Y0132"", ""Y0152"", ""Y0174"", ""Y0199"", ""Y0215"", ""Y0279"", ""Y0280"", ""Y0291""]"	8	tight_union_of_text_children	[6, 1077, 227, 2512]	0.02043653429751347	[30, 1197, 203, 2392]	text	14.63297049733622	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=8
main500	BM001022812	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001022812/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001022812/05_final_queue/final_ocr_queue.tsv	0.039228240703395985	P0003	"{""handwritten note"": 1, ""printed label"": 2}"	"[""Y0045"", ""Y0293"", ""Y0294""]"	3	"[""Y0045"", ""Y0293"", ""Y0294""]"	3	tight_union_of_text_children	[1378, 1019, 1905, 1772]	0.027209796962263166	[1422, 1082, 1861, 1709]	text	6.766379411119891	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=3
main500	BM001022812	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001022812/05_final_queue/crops/Q0004_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001022812/05_final_queue/final_ocr_queue.tsv	0.004939327509659991	P0004	"{""catalog number"": 2}"	"[""Y0131"", ""Y0216""]"	2	"[""Y0131"", ""Y0216""]"	2	tight_union_of_text_children	[1918, 113, 2499, 199]	0.0019157860772767606	[1969, 137, 2479, 175]	text	4.83490186866811	Q0004	4	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
main500	BM001022812	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001022812/05_final_queue/crops/Q0005_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001022812/05_final_queue/final_ocr_queue.tsv	0.007879535213294804	P0005	"{""handwritten note"": 1, ""printed label"": 1}"	"[""Y0136"", ""Y0265""]"	2	"[""Y0136"", ""Y0265""]"	2	tight_union_of_text_children	[110, 70, 523, 263]	0.004945159882134672	[144, 94, 489, 239]	text	4.6287075586681095	Q0005	5	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
main500	BM001022812	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001022812/05_final_queue/crops/Q0006_rescue_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001022812/05_final_queue/final_ocr_queue.tsv	0.004400969874115654	P0006	"{""handwritten note"": 1}"	"[""Y0210""]"	1	"[""Y0210""]"	1	tight_union_of_text_children	[119, 3926, 490, 4046]	0.0021992986918087393	[150, 3950, 459, 4022]	text	2.6556415305599455	Q0006	6	rescue	rescue; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM001035803	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001035803/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001035803/05_final_queue/final_ocr_queue.tsv	0.10660249221183801	P0001	"{""handwritten note"": 6, ""primary specimen label"": 1, ""printed label"": 8, ""type specimen label"": 2}"	"[""Y0010"", ""Y0014"", ""Y0033"", ""Y0068"", ""Y0134"", ""Y0153"", ""Y0179"", ""Y0182"", ""Y0185"", ""Y0186"", ""Y0193"", ""Y0194"", ""Y0214"", ""Y0220"", ""Y0239"", ""Y0240"", ""Y0244""]"	17	"[""Y0010"", ""Y0014"", ""Y0033"", ""Y0068"", ""Y0134"", ""Y0153"", ""Y0179"", ""Y0182"", ""Y0185"", ""Y0186"", ""Y0193"", ""Y0194"", ""Y0214"", ""Y0220"", ""Y0239"", ""Y0240"", ""Y0244""]"	17	tight_union_of_text_children	[0, 2814, 989, 3852]	0.08812627206645898	[0, 2908, 899, 3852]	text	33.12205660789616	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=17
main500	BM001035803	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001035803/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001035803/05_final_queue/final_ocr_queue.tsv	0.07544880581516096	P0002	"{""annotation label"": 1, ""handwritten note"": 1, ""primary specimen label"": 1, ""printed label"": 10, ""type specimen label"": 2}"	"[""Y0012"", ""Y0125"", ""Y0132"", ""Y0168"", ""Y0170"", ""Y0174"", ""Y0205"", ""Y0208"", ""Y0210"", ""Y0213"", ""Y0219"", ""Y0227"", ""Y0232"", ""Y0241"", ""Y0243""]"	15	"[""Y0012"", ""Y0125"", ""Y0132"", ""Y0168"", ""Y0170"", ""Y0174"", ""Y0205"", ""Y0208"", ""Y0210"", ""Y0213"", ""Y0219"", ""Y0227"", ""Y0232"", ""Y0241"", ""Y0243""]"	15	tight_union_of_text_children	[1358, 3148, 2436, 3822]	0.05240664589823468	[1448, 3204, 2346, 3766]	text	27.92526284223978	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=15
main500	BM001035803	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001035803/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001035803/05_final_queue/final_ocr_queue.tsv	0.010435929387331256	P0004	"{""annotation label"": 1, ""handwritten note"": 1}"	"[""Y0067"", ""Y0222""]"	2	"[""Y0067"", ""Y0222""]"	2	tight_union_of_text_children	[1194, 51, 1655, 269]	0.006796469366562825	[1232, 75, 1617, 245]	text	4.84481564866811	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
main500	BM001035803	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001035803/05_final_queue/crops/Q0004_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001035803/05_final_queue/final_ocr_queue.tsv	0.03456448598130841	P0003	"{""annotation label"": 1, ""catalog number"": 1, ""database label"": 1, ""handwritten note"": 2}"	"[""Y0122"", ""Y0167"", ""Y0223"", ""Y0231"", ""Y0245""]"	5	"[""Y0122"", ""Y0167"", ""Y0223"", ""Y0231"", ""Y0245""]"	5	tight_union_of_text_children	[2284, 400, 2500, 1941]	0.02561993769470405	[2308, 528, 2500, 1813]	text	10.027217719228055	Q0004	4	main	main; small_text_label_panel; tight_union_of_text_children; gain=5
main500	BM001035803	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001035803/05_final_queue/crops/Q0005_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001035803/05_final_queue/final_ocr_queue.tsv	0.01155233644859813	P0005	"{""handwritten note"": 1}"	"[""Y0086""]"	1	"[""Y0086""]"	1	tight_union_of_text_children	[0, 2389, 263, 2812]	0.008357632398753895	[11, 2424, 239, 2777]	text	2.837668090559945	Q0005	5	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM001036769	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001036769/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001036769/05_final_queue/final_ocr_queue.tsv	0.046780227120908485	P0001	"{""annotation label"": 2, ""catalog number"": 2, ""database label"": 1, ""handwritten note"": 1, ""primary specimen label"": 1, ""printed label"": 1, ""type specimen label"": 9}"	"[""Y0056"", ""Y0077"", ""Y0120"", ""Y0129"", ""Y0138"", ""Y0146"", ""Y0151"", ""Y0156"", ""Y0159"", ""Y0163"", ""Y0165"", ""Y0170"", ""Y0172"", ""Y0176"", ""Y0179"", ""Y0180"", ""Y0192""]"	17	"[""Y0056"", ""Y0077"", ""Y0120"", ""Y0129"", ""Y0138"", ""Y0146"", ""Y0151"", ""Y0156"", ""Y0159"", ""Y0163"", ""Y0165"", ""Y0170"", ""Y0172"", ""Y0176"", ""Y0179"", ""Y0180"", ""Y0192""]"	17	tight_union_of_text_children	[0, 0, 149, 940]	0.032903807615230464	[8, 14, 125, 856]	text	31.231083477896163	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=17
main500	BM001036769	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001036769/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001036769/05_final_queue/final_ocr_queue.tsv	0.08197728790915164	P0002	"{""handwritten note"": 2, ""primary specimen label"": 3, ""printed label"": 7, ""type specimen label"": 3}"	"[""Y0005"", ""Y0090"", ""Y0121"", ""Y0123"", ""Y0128"", ""Y0130"", ""Y0136"", ""Y0141"", ""Y0149"", ""Y0152"", ""Y0160"", ""Y0169"", ""Y0177"", ""Y0183"", ""Y0190""]"	15	"[""Y0005"", ""Y0090"", ""Y0121"", ""Y0123"", ""Y0128"", ""Y0130"", ""Y0136"", ""Y0141"", ""Y0149"", ""Y0152"", ""Y0160"", ""Y0169"", ""Y0177"", ""Y0183"", ""Y0190""]"	15	tight_union_of_text_children	[145, 734, 665, 1206]	0.05711289245156981	[188, 773, 622, 1167]	text	29.795466772239777	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=15
main500	BM001036769	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001036769/05_final_queue/crops/Q0003_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001036769/05_final_queue/final_ocr_queue.tsv	0.002837675350701403	P0003	"{""catalog number"": 1}"	"[""Y0052""]"	1	"[""Y0052""]"	1	tight_union_of_text_children	[1284, 1220, 1402, 1292]	0.0005611222444889779	[1308, 1244, 1378, 1268]	text	2.7413134505599452	Q0003	3	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM001036769	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001036769/05_final_queue/crops/Q0004_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001036769/05_final_queue/final_ocr_queue.tsv	0.010632264529058116	P0004	"{""handwritten note"": 1}"	"[""Y0091""]"	1	"[""Y0091""]"	1	tight_union_of_text_children	[141, 10, 384, 141]	0.0054058116232464926	[165, 34, 360, 117]	text	2.686187350559945	Q0004	4	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM001036769	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001036769/05_final_queue/crops/Q0005_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001036769/05_final_queue/final_ocr_queue.tsv	0.0018784235136940547	P0005	"{""catalog number"": 1}"	"[""Y0133""]"	1	"[""Y0133""]"	1	tight_union_of_text_children	[121, 1906, 197, 1980]	0.00024315297261189045	[145, 1930, 173, 1956]	text	2.5452721205599453	Q0005	5	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM001036771	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001036771/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001036771/05_final_queue/final_ocr_queue.tsv	0.07767034068136272	P0001	"{""annotation label"": 2, ""catalog number"": 1, ""handwritten note"": 1, ""printed label"": 8, ""type specimen label"": 3}"	"[""Y0005"", ""Y0061"", ""Y0070"", ""Y0075"", ""Y0078"", ""Y0079"", ""Y0081"", ""Y0083"", ""Y0095"", ""Y0097"", ""Y0105"", ""Y0107"", ""Y0123"", ""Y0132"", ""Y0140""]"	15	"[""Y0005"", ""Y0061"", ""Y0070"", ""Y0075"", ""Y0078"", ""Y0079"", ""Y0081"", ""Y0083"", ""Y0095"", ""Y0097"", ""Y0105"", ""Y0107"", ""Y0123"", ""Y0132"", ""Y0140""]"	15	tight_union_of_text_children	[92, 1577, 647, 1996]	0.05520741482965932	[138, 1613, 601, 1970]	text	28.475688612239782	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=15
main500	BM001036771	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001036771/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001036771/05_final_queue/final_ocr_queue.tsv	0.046680694722778894	P0002	"{""annotation label"": 4, ""catalog number"": 2, ""printed label"": 1, ""type specimen label"": 7}"	"[""Y0039"", ""Y0049"", ""Y0056"", ""Y0066"", ""Y0091"", ""Y0094"", ""Y0101"", ""Y0104"", ""Y0108"", ""Y0112"", ""Y0124"", ""Y0126"", ""Y0136"", ""Y0142""]"	14	"[""Y0039"", ""Y0049"", ""Y0056"", ""Y0066"", ""Y0091"", ""Y0094"", ""Y0101"", ""Y0104"", ""Y0108"", ""Y0112"", ""Y0124"", ""Y0126"", ""Y0136"", ""Y0142""]"	14	tight_union_of_text_children	[0, 0, 149, 938]	0.03282565130260521	[8, 14, 125, 854]	text	25.89814382110221	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=14
main500	BM001036771	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001036771/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001036771/05_final_queue/final_ocr_queue.tsv	0.003507682030728123	P0003	"{""annotation label"": 1, ""catalog number"": 1}"	"[""Y0059"", ""Y0073""]"	2	"[""Y0059"", ""Y0073""]"	2	tight_union_of_text_children	[1292, 1533, 1410, 1622]	0.0009585838343353373	[1316, 1557, 1386, 1598]	text	4.49156599866811	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
main500	BM001036771	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001036771/05_final_queue/crops/Q0004_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001036771/05_final_queue/final_ocr_queue.tsv	0.010551102204408818	P0004	"{""handwritten note"": 1}"	"[""Y0057""]"	1	"[""Y0057""]"	1	tight_union_of_text_children	[142, 9, 385, 139]	0.005340681362725451	[166, 33, 361, 115]	text	2.691992410559945	Q0004	4	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM001037125	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001037125/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001037125/05_final_queue/final_ocr_queue.tsv	0.046780227120908485	P0001	"{""annotation label"": 1, ""catalog number"": 1, ""database label"": 2, ""handwritten note"": 1, ""primary specimen label"": 1, ""printed label"": 2, ""type specimen label"": 7}"	"[""Y0051"", ""Y0093"", ""Y0122"", ""Y0148"", ""Y0150"", ""Y0153"", ""Y0164"", ""Y0166"", ""Y0167"", ""Y0172"", ""Y0176"", ""Y0177"", ""Y0187"", ""Y0197"", ""Y0199""]"	15	"[""Y0051"", ""Y0093"", ""Y0122"", ""Y0148"", ""Y0150"", ""Y0153"", ""Y0164"", ""Y0166"", ""Y0167"", ""Y0172"", ""Y0176"", ""Y0177"", ""Y0187"", ""Y0197"", ""Y0199""]"	15	tight_union_of_text_children	[0, 0, 149, 940]	0.033263861055444224	[7, 12, 125, 856]	text	26.97082925223978	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=15
main500	BM001037125	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001037125/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001037125/05_final_queue/final_ocr_queue.tsv	0.10000133600534403	P0002	"{""database label"": 1, ""handwritten note"": 2, ""primary specimen label"": 1, ""printed label"": 4}"	"[""Y0007"", ""Y0128"", ""Y0129"", ""Y0157"", ""Y0169"", ""Y0186"", ""Y0192"", ""Y0207""]"	8	"[""Y0007"", ""Y0128"", ""Y0129"", ""Y0157"", ""Y0169"", ""Y0186"", ""Y0192"", ""Y0207""]"	8	tight_union_of_text_children	[795, 1520, 1424, 1996]	0.07347194388777555	[847, 1562, 1372, 1981]	text	16.57559460733622	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=8
main500	BM001037125	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001037125/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM001037125/05_final_queue/final_ocr_queue.tsv	0.09893687374749499	P0003	"{""handwritten note"": 2}"	"[""Y0038"", ""Y0102""]"	2	"[""Y0038"", ""Y0102""]"	2	tight_union_of_text_children	[148, 1420, 769, 1897]	0.06855344021376085	[200, 1460, 717, 1857]	text	5.393619608668109	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
